id;category;name;quantity;price
196727;Processor;AMD Ryzen 3 3200G 3.6Ghz Up To 4.0Ghz Cache 4MB 65W AM4 [Tray] - 4 Core - YD3200C5FHMPK - with AMD Wraith Stealth Cooler;48;9.190.000.000
196777;Processor;AMD Ryzen 5 5500GT 3.6Ghz Up To 4.4Ghz Cache 16MB 65W AM4 [Tray] - 6 Core - 100-100001489MPK - with AMD Wraith Stealth Cooler;55;22.190.000.000
197405;Processor;AMD Ryzen 7 9800X3D 4.7GHz Up To 5.2GHz Cache 96MB 120W AM5 [Tray] - 8 Core - NEW UNIT - 1 Years Warranty Replacement;2;74.500.000.000
197407;Processor;AMD Ryzen 5 9600X 3.9Ghz Up To 5.4Ghz Cache 32MB 65W AM5 [Tray] - 6 Core - NEW UNIT (with CUBE GAMING WIND V2 - 2 Copper Heat Pipes - Mirror RGB TOP Cover - Gaming CPU Cooler Rainbow Led) - 1 Years Warranty Replacement;31;35.000.000.000
197657;Processor;AMD Ryzen 5 9600X 3.9Ghz Up To 5.4Ghz Cache 32MB 65W AM5 [Tray] - 6 Core - 100-000001405;5;37.250.000.000
198196;Processor;AMD Ryzen 9 9900X 4.4Ghz Up To 5.6Ghz Cache 64MB 120W AM5 [Tray] - 12 Core - NEW UNIT - 1 Years Warranty Replacement;14;65.500.000.000
198434;Processor;Intel Core i5-12400F 2.5GHz Up To 4.4GHz - Cache 18MB [Tray] Socket LGA 1700 - Alder Lake Series;6;22.800.000.000
199043;Processor;Intel Core Ultra 7 265KF 3.3GHz Up To 5.5GHz - Cache 30MB [Tray] Socket LGA 1851 - Arrow Lake Series - NEW UNIT - 1 Years Warranty;11;44.900.000.000
199478;Processor;AMD Ryzen 7 7700 3.8GHz Up To 5.3GHz Cache 32MB 65W AM5 [Tray] - 8 Core - 100-000000592;12;38.150.000.000
199917;Processor;AMD Ryzen 5 3400G 3.7GHz Up To 4.2GHz Cache 4MB 65W AM4 [Tray] - 4 Core - YD3400C5FHSPK - with AMD Wraith Stealth Cooler;52;12.450.000.000
200102;Processor;AMD Ryzen 7 9850X3D 4.7GHz Up To 5.6GHz Cache 96MB 120W AM5 [Box] - 8 Core - 100-100001973WOF;1;94.090.000.000
200281;Processor;AMD Ryzen 5 7500X3D 4.0GHz Up To 4.5GHz Cache 96MB 65W AM5 [Tray] - 6 Core - 100-000001904;12;43.350.000.000
200956;Processor;Intel Core Ultra 7 270K PLUS 3.2GHz Up To 5.5GHz - Cache 36MB [Box] Socket LGA 1851 - Arrow Lake Series;1;66.700.000.000
201483;Processor;AMD Ryzen 5 5500 3.6Ghz Up To 4.2Ghz Cache 16MB 65W AM4 [Tray] - 6 Core - 100-000000457;68;15.500.000.000
